"","Type","LONGITUDE","LATITUDE"
"21532","crash ",-87.690345411,42.010137745
"21533","crash ",-87.690344192,42.017406801
"21534","crash ",-87.690340495,41.956856971
"21535","crash ",-87.690330684,42.018644413
"21536","crash ",-87.690330684,42.018644413
"21537","crash ",-87.690329535,41.901056834
"21538","crash ",-87.690329324,41.934081899
"21539","crash ",-87.690329324,41.934081899
"21540","crash ",-87.690326949,42.019020641
"21541","crash ",-87.690326528,42.019062458
"21542","crash ",-87.690325686,42.019146065
"21543","crash ",-87.69032317,41.691803592
"21544","crash ",-87.690322022,42.019438999
"21545","crash ",-87.690318487,41.990383585
"21546","crash ",-87.690318397,42.009039394
"21547","crash ",-87.690315573,42.008856596
"21548","crash ",-87.690313872,41.838250905
"21549","crash ",-87.690310838,42.008671587
"21550","crash ",-87.690310838,42.008671587
"21551","crash ",-87.690310838,42.008671587
"21552","crash ",-87.690294716,42.008093708
"21553","crash ",-87.690293198,42.019416766
"21554","crash ",-87.690292108,41.848442568
"21555","crash ",-87.690277723,41.971068148
"21556","crash ",-87.690271172,42.007184265
"21557","crash ",-87.690266884,42.016926455
"21558","crash ",-87.690260605,42.006851238
"21559","crash ",-87.690260605,42.006851238
"21560","crash ",-87.690250742,41.933859998
"21561","crash ",-87.690235275,41.903095998
"21562","crash ",-87.690233142,42.005746544
"21563","crash ",-87.690230186,41.900148271
"21564","crash ",-87.690222631,41.877434174
"21565","crash ",-87.690222631,41.877434174
"21566","crash ",-87.69021903,42.005076123
"21567","crash ",-87.690202932,41.933676813
"21568","crash ",-87.690192899,41.863398886
"21569","crash ",-87.6901809,42.012390108
"21570","crash ",-87.690169177,42.003095518
"21571","crash ",-87.690159184,41.954097372
"21572","crash ",-87.690155934,41.96473566
"21573","crash ",-87.690154014,41.97577627
"21574","crash ",-87.690146793,41.924986321
"21575","crash ",-87.690146578,41.930648834
"21576","crash ",-87.690145279,42.002201589
"21577","crash ",-87.69013416,42.005142287
"21578","crash ",-87.690126453,41.750168567
"21579","crash ",-87.690126179,42.001456972
"21580","crash ",-87.690126179,42.001456972
"21581","crash ",-87.690117585,41.997834232
"21582","crash ",-87.690109558,41.863428762
"21583","crash ",-87.690099676,42.012234655
"21584","crash ",-87.690099676,42.012234655
"21585","crash ",-87.690099676,42.012234655
"21586","crash ",-87.690099676,42.012234655
"21587","crash ",-87.690097334,41.822909679
"21588","crash ",-87.690095048,42.013220374
"21589","crash ",-87.690091392,41.957769656
"21590","crash ",-87.690086006,42.014012834
"21591","crash ",-87.690080925,41.999632438
"21592","crash ",-87.690080925,41.999632438
"21593","crash ",-87.690077996,42.00851151
"21594","crash ",-87.690077711,41.737895277
"21595","crash ",-87.690077699,42.014591122
"21596","crash ",-87.690075121,41.851868272
"21597","crash ",-87.690075121,41.851868272
"21598","crash ",-87.690075121,41.851868272
"21599","crash ",-87.690075121,41.851868272
"21600","crash ",-87.690075121,41.851868272
"21601","crash ",-87.690072095,41.829964373
"21602","crash ",-87.69007172,41.785977298
"21603","crash ",-87.690071067,42.015176363
"21604","crash ",-87.690069332,41.999225394
"21605","crash ",-87.690069216,42.015585768
"21606","crash ",-87.690066631,41.990385406
"21607","crash ",-87.690064261,42.010628298
"21608","crash ",-87.690064261,42.010628298
"21609","crash ",-87.690063568,41.918593041
"21610","crash ",-87.690058613,41.830296068
"21611","crash ",-87.690058613,41.830296068
"21612","crash ",-87.690053962,41.998550917
"21613","crash ",-87.690052869,42.016960038
"21614","crash ",-87.690051303,41.924986953
"21615","crash ",-87.690049369,42.017450131
"21616","crash ",-87.690049369,42.017450131
"21617","crash ",-87.690045912,41.998211796
"21618","crash ",-87.690044073,41.998155512
"21619","crash ",-87.690042233,41.998099228
"21620","crash ",-87.690040923,42.008729291
"21621","crash ",-87.690040394,41.998042944
"21622","crash ",-87.690040394,41.998042944
"21623","crash ",-87.690038554,41.99798666
"21624","crash ",-87.690037841,42.018490351
"21625","crash ",-87.690036767,42.018595586
"21626","crash ",-87.690033035,41.997817807
"21627","crash ",-87.690032057,42.019068899
"21628","crash ",-87.6900271,41.99763621
"21629","crash ",-87.690025308,42.009103815
"21630","crash ",-87.690021226,41.8291627
"21631","crash ",-87.690011886,41.852088777
"21632","crash ",-87.690011812,41.877617618
"21633","crash ",-87.690005085,42.008303131
"21634","crash ",-87.690003714,41.827630128
"21635","crash ",-87.690001286,41.996846155
"21636","crash ",-87.690001225,42.008132534
"21637","crash ",-87.689992068,41.996563992
"21638","crash ",-87.689973631,41.995999667
"21639","crash ",-87.689968733,42.005144534
"21640","crash ",-87.689967001,41.959372926
"21641","crash ",-87.68996697,41.961194099
"21642","crash ",-87.689959595,41.817547112
"21643","crash ",-87.689956586,41.939552078
"21644","crash ",-87.689956586,41.939552078
"21645","crash ",-87.689956586,41.939552078
"21646","crash ",-87.689948869,41.964737155
"21647","crash ",-87.689948537,41.997838114
"21648","crash ",-87.689948537,41.997838114
"21649","crash ",-87.689948537,41.997838114
"21650","crash ",-87.689948537,41.997838114
"21651","crash ",-87.689948537,41.997838114
"21652","crash ",-87.689947819,41.691807676
"21653","crash ",-87.689944658,41.918520305
"21654","crash ",-87.689944165,42.019421427
"21655","crash ",-87.689939482,41.997618689
"21656","crash ",-87.689931511,41.918228569
"21657","crash ",-87.689925182,41.914723352
"21658","crash ",-87.68991975,41.994350485
"21659","crash ",-87.689917907,41.994294049
"21660","crash ",-87.689914219,41.994181177
"21661","crash ",-87.689914219,41.994181177
"21662","crash ",-87.689909789,41.822740811
"21663","crash ",-87.689909789,41.822740811
"21664","crash ",-87.689899047,41.919856548
"21665","crash ",-87.689888594,41.996020015
"21666","crash ",-87.689874005,41.822838128
"21667","crash ",-87.689873893,41.822887133
"21668","crash ",-87.689862154,41.992587488
"21669","crash ",-87.689862154,41.992587488
"21670","crash ",-87.689862154,41.992587488
"21671","crash ",-87.68985394,41.821877298
"21672","crash ",-87.689850846,41.821775296
"21673","crash ",-87.68984577,41.991704914
"21674","crash ",-87.68984577,41.991704914
"21675","crash ",-87.689842194,41.943195096
"21676","crash ",-87.689831905,42.001460693
"21677","crash ",-87.689828163,41.994201891
"21678","crash ",-87.689826492,41.997840916
"21679","crash ",-87.68982417,41.990639233
"21680","crash ",-87.689822473,41.990586042
"21681","crash ",-87.689822473,41.990586042
"21682","crash ",-87.689822473,41.990586042
"21683","crash ",-87.689818457,41.691589515
"21684","crash ",-87.689817437,41.997621491
"21685","crash ",-87.689817437,41.997621491
"21686","crash ",-87.689811135,41.910387672
"21687","crash ",-87.689809271,41.990172161
"21688","crash ",-87.689809271,41.990172161
"21689","crash ",-87.689807359,41.776260706
"21690","crash ",-87.689804198,41.776144988
"21691"," speed",-87.689802909,42.000259511
"21692"," speed",-87.689802909,42.000259511
"21693"," speed",-87.689802909,42.000259511
"21694"," speed",-87.689802909,42.000259511
"21695"," speed",-87.689802909,42.000259511
"21696"," speed",-87.689802909,42.000259511
"21697"," speed",-87.689802909,42.000259511
"21698"," speed",-87.689802909,42.000259511
"21699"," speed",-87.689802909,42.000259511
"21700"," speed",-87.689802909,42.000259511
"21701"," speed",-87.689802909,42.000259511
"21702"," speed",-87.689802909,42.000259511
"21703"," speed",-87.689802909,42.000259511
"21704"," speed",-87.689802909,42.000259511
"21705"," speed",-87.689802909,42.000259511
"21706"," speed",-87.689802909,42.000259511
"21707"," speed",-87.689802909,42.000259511
"21708"," speed",-87.689802909,42.000259511
"21709"," speed",-87.689802909,42.000259511
"21710"," speed",-87.689802909,42.000259511
"21711"," speed",-87.689802909,42.000259511
"21712"," speed",-87.689802909,42.000259511
"21713"," speed",-87.689802909,42.000259511
"21714"," speed",-87.689802909,42.000259511
"21715"," speed",-87.689802909,42.000259511
"21716"," speed",-87.689802909,42.000259511
"21717"," speed",-87.689802909,42.000259511
"21718"," speed",-87.689802909,42.000259511
"21719"," speed",-87.689802909,42.000259511
"21720"," speed",-87.689802909,42.000259511
"21721"," speed",-87.689802909,42.000259511
"21722"," speed",-87.689802909,42.000259511
"21723"," speed",-87.689802909,42.000259511
"21724"," speed",-87.689802909,42.000259511
"21725"," speed",-87.689802909,42.000259511
"21726"," speed",-87.689802909,42.000259511
"21727"," speed",-87.689802909,42.000259511
"21728"," speed",-87.689802909,42.000259511
"21729"," speed",-87.689802909,42.000259511
"21730"," speed",-87.689802909,42.000259511
"21731"," speed",-87.689802909,42.000259511
"21732"," speed",-87.689802909,42.000259511
"21733"," speed",-87.689802909,42.000259511
"21734"," speed",-87.689802909,42.000259511
"21735"," speed",-87.689802909,42.000259511
"21736"," speed",-87.689802909,42.000259511
"21737"," speed",-87.689802909,42.000259511
"21738"," speed",-87.689802909,42.000259511
"21739"," speed",-87.689802909,42.000259511
"21740"," speed",-87.689802909,42.000259511
"21741"," speed",-87.689802909,42.000259511
"21742"," speed",-87.689802909,42.000259511
"21743"," speed",-87.689802909,42.000259511
"21744"," speed",-87.689802909,42.000259511
"21745"," speed",-87.689802909,42.000259511
"21746"," speed",-87.689802909,42.000259511
"21747"," speed",-87.689802909,42.000259511
"21748"," speed",-87.689802909,42.000259511
"21749"," speed",-87.689802909,42.000259511
"21750"," speed",-87.689802909,42.000259511
"21751"," speed",-87.689802909,42.000259511
"21752"," speed",-87.689802909,42.000259511
"21753"," speed",-87.689802909,42.000259511
"21754"," speed",-87.689802909,42.000259511
"21755"," speed",-87.689802909,42.000259511
"21756"," speed",-87.689802909,42.000259511
"21757"," speed",-87.689802909,42.000259511
"21758"," speed",-87.689802909,42.000259511
"21759"," speed",-87.689802909,42.000259511
"21760"," speed",-87.689802909,42.000259511
"21761"," speed",-87.689802909,42.000259511
"21762"," speed",-87.689802909,42.000259511
"21763"," speed",-87.689802909,42.000259511
"21764"," speed",-87.689802909,42.000259511
"21765"," speed",-87.689802909,42.000259511
"21766"," speed",-87.689802909,42.000259511
"21767"," speed",-87.689802909,42.000259511
"21768"," speed",-87.689802909,42.000259511
"21769"," speed",-87.689802909,42.000259511
"21770"," speed",-87.689802909,42.000259511
"21771"," speed",-87.689802909,42.000259511
"21772"," speed",-87.689802909,42.000259511
"21773"," speed",-87.689802909,42.000259511
"21774"," speed",-87.689802909,42.000259511
"21775"," speed",-87.689802909,42.000259511
"21776"," speed",-87.689802909,42.000259511
"21777"," speed",-87.689802909,42.000259511
"21778"," speed",-87.689802909,42.000259511
"21779"," speed",-87.689802909,42.000259511
"21780"," speed",-87.689802909,42.000259511
"21781"," speed",-87.689802909,42.000259511
"21782"," speed",-87.689802909,42.000259511
"21783"," speed",-87.689802909,42.000259511
"21784"," speed",-87.689802909,42.000259511
"21785"," speed",-87.689802909,42.000259511
"21786"," speed",-87.689802909,42.000259511
"21787"," speed",-87.689802909,42.000259511
"21788"," speed",-87.689802909,42.000259511
"21789"," speed",-87.689802909,42.000259511
"21790"," speed",-87.689802909,42.000259511
"21791"," speed",-87.689802909,42.000259511
"21792"," speed",-87.689802909,42.000259511
"21793"," speed",-87.689802909,42.000259511
"21794"," speed",-87.689802909,42.000259511
"21795"," speed",-87.689802909,42.000259511
"21796"," speed",-87.689802909,42.000259511
"21797"," speed",-87.689802909,42.000259511
"21798"," speed",-87.689802909,42.000259511
"21799"," speed",-87.689802909,42.000259511
"21800"," speed",-87.689802909,42.000259511
"21801"," speed",-87.689802909,42.000259511
"21802"," speed",-87.689802909,42.000259511
"21803"," speed",-87.689802909,42.000259511
"21804"," speed",-87.689802909,42.000259511
"21805"," speed",-87.689802909,42.000259511
"21806"," speed",-87.689802909,42.000259511
"21807"," speed",-87.689802909,42.000259511
"21808"," speed",-87.689802909,42.000259511
"21809"," speed",-87.689802909,42.000259511
"21810"," speed",-87.689802909,42.000259511
"21811"," speed",-87.689802909,42.000259511
"21812"," speed",-87.689802909,42.000259511
"21813"," speed",-87.689802909,42.000259511
"21814","crash ",-87.689784078,41.830145709
"21815","crash ",-87.689782888,41.8064639
"21816","crash ",-87.689781503,41.999455208
"21817","crash ",-87.689778716,41.850045868
"21818","crash ",-87.689770485,41.999060705
"21819","crash ",-87.689770485,41.999060705
"21820","crash ",-87.689768665,41.992382314
"21821","crash ",-87.689768665,41.992382314
"21822","crash ",-87.689768103,41.908147284
"21823","crash ",-87.689757912,41.98872319
"21824","crash ",-87.689757048,41.907694936
"21825","crash ",-87.689755485,41.968715751
"21826","crash ",-87.689735487,41.773589647
"21827","crash ",-87.689735481,41.99060901
"21828","crash ",-87.689732888,41.997641558
"21829","crash ",-87.689732888,41.997641558
"21830","crash ",-87.689732888,41.997641558
"21831","crash ",-87.689732888,41.997641558
"21832","crash ",-87.689730637,41.99038951
"21833","crash ",-87.689730637,41.99038951
"21834","crash ",-87.689730637,41.99038951
"21835","crash ",-87.689730637,41.99038951
"21836","crash ",-87.689730623,41.910403336
"21837","crash ",-87.68970598,41.994203449
"21838","crash ",-87.689704459,41.823153602
"21839","crash ",-87.689702205,41.69181034
"21840","crash ",-87.689697861,41.996569341
"21841","crash ",-87.689695445,41.816385655
"21842","crash ",-87.689695095,41.964739134
"21843","crash ",-87.689690839,42.019420881
"21844","crash ",-87.689689117,41.986604803
"21845","crash ",-87.689684079,41.915630364
"21846","crash ",-87.689675903,41.904557448
"21847","crash ",-87.68967548,41.97941053
"21848","crash ",-87.689672552,41.826514319
"21849","crash ",-87.689671003,41.968497462
"21850","crash ",-87.689663218,41.93022621
"21851","crash ",-87.689658737,41.995371683
"21852","crash ",-87.689655284,42.012166498
"21853","crash ",-87.689653207,41.995202375
"21854","crash ",-87.689651592,41.705060137
"21855","crash ",-87.689651092,41.881947794
"21856","crash ",-87.689648158,41.903479015
"21857","crash ",-87.689640233,41.770167953
"21858","crash ",-87.68962371,41.994299397
"21859","crash ",-87.689620023,41.994186525
"21860","crash ",-87.689614081,41.994004619
"21861","crash ",-87.689613147,41.990610512
"21862","crash ",-87.689613147,41.990610512
"21863","crash ",-87.689610392,41.993891676
"21864","crash ",-87.689610392,41.993891676
"21865","crash ",-87.689608303,41.990391013
"21866","crash ",-87.689607318,41.983710856
"21867","crash ",-87.689606428,41.983541158
"21868","crash ",-87.689599076,41.904930191
"21869","crash ",-87.689598914,41.983255624
"21870","crash ",-87.689591946,41.993326963
"21871","crash ",-87.689583803,41.997626761
"21872","crash ",-87.6895723,41.811945224
"21873","crash ",-87.6895723,41.811945224
"21874","crash ",-87.68957157,41.92680979
"21875","crash ",-87.68956124,41.95410626
"21876","crash ",-87.689552036,41.742815301
"21877","crash ",-87.689551331,41.991690154
"21878","crash ",-87.689548625,41.902882416
"21879","crash ",-87.689538447,41.8382641
"21880","crash ",-87.689531799,41.990701313
"21881","crash ",-87.68952829,41.990591264
"21882","crash ",-87.689527537,41.990611564
"21883","crash ",-87.689527537,41.990611564
"21884","crash ",-87.68952126,41.899463059
"21885","crash ",-87.689518787,41.990293307
"21886","crash ",-87.689518787,41.990293307
"21887","crash ",-87.689517319,41.910382507
"21888","crash ",-87.689505353,41.997627903
"21889","crash ",-87.689502344,41.764485441
"21890","crash ",-87.689494879,41.809171381
"21891","crash ",-87.689486959,41.997847742
"21892","crash ",-87.689485092,41.922965417
"21893","crash ",-87.689480418,41.90837803
"21894","crash ",-87.689479319,41.922764729
"21895","crash ",-87.689477869,41.706448237
"21896","crash ",-87.689475051,41.922630605
"21897","crash ",-87.689473373,41.989018385
"21898","crash ",-87.689472548,41.823297753
"21899","crash ",-87.689455109,41.907359384
"21900","crash ",-87.689441928,41.990612615
"21901","crash ",-87.689437673,41.773256699
"21902","crash ",-87.689437642,41.979430036
"21903","crash ",-87.689433314,41.924992677
"21904","crash ",-87.689431947,41.921342107
"21905","crash ",-87.689428313,41.926591455
"21906","crash ",-87.689427575,41.979204497
"21907","crash ",-87.689424136,41.764706338
"21908","crash ",-87.689423917,41.932266126
"21909","crash ",-87.689407326,41.95868407
"21910","crash ",-87.689403437,41.969753721
"21911","crash ",-87.689403437,41.969753721
"21912","crash ",-87.689403437,41.969753721
"21913","crash ",-87.689390573,41.768127334
"21914","crash ",-87.689388162,41.808468524
"21915","crash ",-87.689384331,41.978133611
"21916","crash ",-87.689381438,41.966888832
"21917","crash ",-87.689381219,41.808249049
"21918","crash ",-87.689378113,41.977964695
"21919","crash ",-87.689375449,41.985988425
"21920","crash ",-87.689371783,41.977795266
"21921","crash ",-87.689371783,41.977795266
"21922","crash ",-87.689371783,41.977795266
"21923","crash ",-87.689371316,41.895825283
"21924","crash ",-87.689371316,41.895825283
"21925","crash ",-87.689354353,41.903483517
"21926","crash ",-87.689354167,42.012162898
"21927","crash ",-87.689353073,42.019420152
"21928","crash ",-87.689348452,41.997630189
"21929","crash ",-87.689344376,41.977090542
"21930","crash ",-87.689338784,41.947268194
"21931","crash ",-87.68933594,41.883844606
"21932","crash ",-87.689334621,41.976838003
"21933","crash ",-87.689334127,41.970148918
"21934","crash ",-87.689307316,41.976121122
"21935","crash ",-87.689307316,41.976121122
"21936","crash ",-87.689307316,41.976121122
"21937","crash ",-87.689307316,41.976121122
"21938","crash ",-87.689302165,41.975995955
"21939","crash ",-87.689302165,41.975995955
"21940","crash ",-87.689299589,41.975933372
"21941","crash ",-87.689299589,41.975933372
"21942","crash ",-87.689292771,41.91040734
"21943","crash ",-87.689289082,41.977815762
"21944","crash ",-87.68928128,41.874856162
"21945","crash ",-87.6892772,41.975347143
"21946","crash ",-87.689274205,41.873059837
"21947","crash ",-87.689271518,41.975780676
"21948","crash ",-87.689270708,41.990614718
"21949","crash ",-87.689268631,42.019419969
"21950","crash ",-87.689267204,41.759096059
"21951","crash ",-87.689237324,41.742820774
"21952","crash ",-87.689221536,41.981470171
"21953","crash ",-87.689217199,41.961417804
"21954","crash ",-87.689215422,41.961198278
"21955","crash ",-87.689215041,41.981287983
"21956","crash ",-87.689213945,42.012380778
"21957","crash ",-87.689208847,41.809383975
"21958","crash ",-87.689208611,41.97325007
"21959","crash ",-87.689208611,41.97325007
"21960","crash ",-87.689208611,41.97325007
"21961","crash ",-87.689206399,41.973189087
"21962","crash ",-87.689199778,41.850054483
"21963","crash ",-87.689193966,41.891478464
"21964","crash ",-87.689187139,41.972630713
"21965","crash ",-87.689182085,41.895607786
"21966","crash ",-87.689181794,41.823474968
"21967","crash ",-87.689163216,41.910188976
"21968","crash ",-87.689162485,41.971793126
"21969","crash ",-87.689156304,41.807611302
"21970","crash ",-87.689147528,41.955041063
"21971","crash ",-87.689143589,41.979437343
"21972","crash ",-87.68913673,41.961198633
"21973","crash ",-87.689135988,41.863775243
"21974","crash ",-87.689125713,41.968723477
"21975","crash ",-87.689117439,41.970553161
"21976","crash ",-87.689115784,41.970501475
"21977","crash ",-87.689111587,41.993993782
"21978","crash ",-87.689111506,41.764491965
"21979","crash ",-87.689108268,41.88672082
"21980","crash ",-87.689108268,41.88672082
"21981","crash ",-87.689103365,41.749905306
"21982","crash ",-87.689103365,41.749905306
"21983","crash ",-87.689102916,41.969794506
"21984","crash ",-87.689102718,41.978455877
"21985","crash ",-87.689101505,42.019419393
"21986","crash ",-87.689099719,41.96474878
"21987","crash ",-87.689096645,41.969977596
"21988","crash ",-87.689096092,41.749612121
"21989","crash ",-87.689093257,41.964968673
"21990","crash ",-87.6890931,41.969863718
"21991","crash ",-87.689092635,41.97600184
"21992","crash ",-87.689091331,41.918007144
"21993","crash ",-87.689091218,41.969806928
"21994","crash ",-87.689091218,41.969806928
"21995","crash ",-87.689088479,41.919855722
"21996","crash ",-87.689077692,41.977801464
"21997","crash ",-87.689073942,41.919383449
"21998","crash ",-87.689072527,41.977665009
"21999","crash ",-87.689072527,41.977665009
"22000","crash ",-87.689064671,41.706230874
"22001","crash ",-87.689064266,41.997853689
"22002","crash ",-87.689058256,41.968826818
"22003","crash ",-87.689057609,41.977286271
"22004","crash ",-87.689056546,41.786591747
"22005","crash ",-87.68905401,41.924997008
"22006","crash ",-87.68905401,41.924997008
"22007","crash ",-87.689051111,41.852100653
"22008","crash ",-87.689045906,41.899467608
"22009","crash ",-87.689038466,41.863566924
"22010","crash ",-87.689023623,41.925202983
"22011","crash ",-87.689023475,41.808255384
"22012","crash ",-87.689012125,41.975783022
"22013","crash ",-87.689006568,41.967127517
"22014","crash ",-87.689005529,41.97594011
"22015","crash ",-87.689005529,41.97594011
"22016","crash ",-87.688999542,41.975794616
"22017","crash ",-87.688999542,41.975794616
"22018","crash ",-87.688988023,41.793671709
"22019","crash ",-87.688987905,41.830316327
"22020","crash ",-87.688985998,42.005158188
"22021","crash ",-87.688985069,41.932266379
"22022","crash ",-87.688985069,41.932266379
"22023","crash ",-87.688985045,41.970301432
"22024","crash ",-87.688983646,41.966347364
"22025","crash ",-87.688978686,41.932046851
"22026","crash ",-87.688971067,41.852101734
"22027","crash ",-87.688968727,41.968724349
"22028","crash ",-87.688968698,41.965887476
"22029","crash ",-87.688966538,41.968504825
"22030","crash ",-87.688958961,41.974611633
"22031","crash ",-87.688955499,41.859435605
"22032","crash ",-87.688951197,41.965235467
"22033","crash ",-87.68894938,41.974344614
"22034","crash ",-87.688944605,41.88033135
"22035","crash ",-87.688942199,41.917631776
"22036","crash ",-87.688939911,41.964908163
"22037","crash ",-87.688930753,41.964663055
"22038","crash ",-87.688928532,41.764494859
"22039","crash ",-87.688920608,41.917452862
"22040","crash ",-87.688916083,41.851882906
"22041","crash ",-87.688916083,41.851882906
"22042","crash ",-87.688913229,41.877564866
"22043","crash ",-87.688906598,41.798592525
"22044","crash ",-87.68890454,41.972980555
"22045","crash ",-87.688891097,41.96872478
"22046","crash ",-87.688884702,41.787198051
"22047","crash ",-87.688884569,41.790242061
"22048","crash ",-87.688883538,41.966874241
"22049","crash ",-87.688877434,41.997637023
"22050","crash ",-87.688876288,41.904717178
"22051"," speed",-87.688862275,41.96242185
"22052"," speed",-87.688862275,41.96242185
"22053"," speed",-87.688862275,41.96242185
"22054"," speed",-87.688862275,41.96242185
"22055"," speed",-87.688862275,41.96242185
"22056"," speed",-87.688862275,41.96242185
"22057"," speed",-87.688862275,41.96242185
"22058"," speed",-87.688862275,41.96242185
"22059"," speed",-87.688862275,41.96242185
"22060"," speed",-87.688862275,41.96242185
"22061"," speed",-87.688862275,41.96242185
"22062"," speed",-87.688862275,41.96242185
"22063"," speed",-87.688862275,41.96242185
"22064"," speed",-87.688862275,41.96242185
"22065"," speed",-87.688862275,41.96242185
"22066"," speed",-87.688862275,41.96242185
"22067"," speed",-87.688862275,41.96242185
"22068"," speed",-87.688862275,41.96242185
"22069"," speed",-87.688862275,41.96242185
"22070"," speed",-87.688862275,41.96242185
"22071"," speed",-87.688862275,41.96242185
"22072"," speed",-87.688862275,41.96242185
"22073"," speed",-87.688862275,41.96242185
"22074"," speed",-87.688862275,41.96242185
"22075"," speed",-87.688862275,41.96242185
"22076"," speed",-87.688862275,41.96242185
"22077"," speed",-87.688862275,41.96242185
"22078"," speed",-87.688862275,41.96242185
"22079"," speed",-87.688862275,41.96242185
"22080"," speed",-87.688862275,41.96242185
"22081"," speed",-87.688862275,41.96242185
"22082"," speed",-87.688862275,41.96242185
"22083"," speed",-87.688862275,41.96242185
"22084"," speed",-87.688862275,41.96242185
"22085"," speed",-87.688862275,41.96242185
"22086"," speed",-87.688862275,41.96242185
"22087"," speed",-87.688862275,41.96242185
"22088"," speed",-87.688862275,41.96242185
"22089"," speed",-87.688862275,41.96242185
"22090"," speed",-87.688862275,41.96242185
"22091"," speed",-87.688862275,41.96242185
"22092"," speed",-87.688862275,41.96242185
"22093"," speed",-87.688862275,41.96242185
"22094"," speed",-87.688862275,41.96242185
"22095"," speed",-87.688862275,41.96242185
"22096"," speed",-87.688862275,41.96242185
"22097"," speed",-87.688862275,41.96242185
"22098"," speed",-87.688862275,41.96242185
"22099"," speed",-87.688862275,41.96242185
"22100"," speed",-87.688862275,41.96242185
"22101"," speed",-87.688862275,41.96242185
"22102"," speed",-87.688862275,41.96242185
"22103"," speed",-87.688862275,41.96242185
"22104"," speed",-87.688862275,41.96242185
"22105"," speed",-87.688862275,41.96242185
"22106"," speed",-87.688862275,41.96242185
"22107"," speed",-87.688862275,41.96242185
"22108"," speed",-87.688862275,41.96242185
"22109"," speed",-87.688862275,41.96242185
"22110"," speed",-87.688862275,41.96242185
"22111"," speed",-87.688862275,41.96242185
"22112"," speed",-87.688862275,41.96242185
"22113"," speed",-87.688862275,41.96242185
"22114"," speed",-87.688862275,41.96242185
"22115"," speed",-87.688862275,41.96242185
"22116"," speed",-87.688862275,41.96242185
"22117"," speed",-87.688862275,41.96242185
"22118"," speed",-87.688862275,41.96242185
"22119"," speed",-87.688862275,41.96242185
"22120"," speed",-87.688862275,41.96242185
"22121"," speed",-87.688862275,41.96242185
"22122"," speed",-87.688862275,41.96242185
"22123"," speed",-87.688862275,41.96242185
"22124"," speed",-87.688862275,41.96242185
"22125"," speed",-87.688862275,41.96242185
"22126"," speed",-87.688862275,41.96242185
"22127"," speed",-87.688862275,41.96242185
"22128"," speed",-87.688862275,41.96242185
"22129"," speed",-87.688862275,41.96242185
"22130"," speed",-87.688862275,41.96242185
"22131"," speed",-87.688862275,41.96242185
"22132"," speed",-87.688862275,41.96242185
"22133"," speed",-87.688862275,41.96242185
"22134"," speed",-87.688862275,41.96242185
"22135"," speed",-87.688862275,41.96242185
"22136"," speed",-87.688862275,41.96242185
"22137"," speed",-87.688862275,41.96242185
"22138"," speed",-87.688862275,41.96242185
"22139"," speed",-87.688862275,41.96242185
"22140"," speed",-87.688862275,41.96242185
"22141"," speed",-87.688862275,41.96242185
"22142"," speed",-87.688862275,41.96242185
"22143"," speed",-87.688862275,41.96242185
"22144"," speed",-87.688862275,41.96242185
"22145"," speed",-87.688862275,41.96242185
"22146"," speed",-87.688862275,41.96242185
"22147"," speed",-87.688862275,41.96242185
"22148"," speed",-87.688862275,41.96242185
"22149"," speed",-87.688862275,41.96242185
"22150"," speed",-87.688862275,41.96242185
"22151"," speed",-87.688862275,41.96242185
"22152"," speed",-87.688862275,41.96242185
"22153"," speed",-87.688862275,41.96242185
"22154"," speed",-87.688862275,41.96242185
"22155"," speed",-87.688862275,41.96242185
"22156"," speed",-87.688862275,41.96242185
"22157"," speed",-87.688862275,41.96242185
"22158"," speed",-87.688862275,41.96242185
"22159"," speed",-87.688862275,41.96242185
"22160"," speed",-87.688862275,41.96242185
"22161"," speed",-87.688862275,41.96242185
"22162"," speed",-87.688862275,41.96242185
"22163"," speed",-87.688862275,41.96242185
"22164"," speed",-87.688862275,41.96242185
"22165"," speed",-87.688862275,41.96242185
"22166"," speed",-87.688862275,41.96242185
"22167"," speed",-87.688862275,41.96242185
"22168"," speed",-87.688862275,41.96242185
"22169"," speed",-87.688862275,41.96242185
"22170"," speed",-87.688862275,41.96242185
"22171"," speed",-87.688862275,41.96242185
"22172","crash ",-87.688861828,41.882175842
"22173","crash ",-87.688856729,41.962251732
"22174","crash ",-87.688854054,41.971414154
"22175","crash ",-87.688846027,41.863634594
"22176","crash ",-87.688840325,41.823399893
"22177","crash ",-87.688840271,41.961685576
"22178","crash ",-87.688839241,41.796133435
"22179","crash ",-87.688834234,41.961458532
"22180","crash ",-87.688834234,41.961458532
"22181","crash ",-87.688833248,41.877630731
"22182","crash ",-87.688832623,41.961401846
"22183","crash ",-87.688832623,41.961401846
"22184","crash ",-87.688825659,41.961420612
"22185","crash ",-87.688819662,42.018199218
"22186","crash ",-87.688813251,41.960796671
"22187","crash ",-87.688813138,41.784568657
"22188","crash ",-87.688811596,41.970210731
"22189","crash ",-87.688807959,41.953897879
"22190","crash ",-87.68880732,41.960563431
"22191","crash ",-87.68880708,41.924999827
"22192","crash ",-87.68880702,41.997656842
"22193","crash ",-87.688800401,41.784115313
"22194","crash ",-87.68879319,41.969693264
"22195","crash ",-87.688790989,41.813706677
"22196","crash ",-87.688788487,41.749000219
