"","POSTED_SPEED_LIMIT","STREET_NAME","LATITUDE","LONGITUDE","Type","regions","distances"
"28994",30,"LOWER MICHIGAN AVE",41.8894,-87.62443,"crash","125","0.4"
"28995",20,"ELLIS AVE",41.69092,-87.60502,"crash","035","3.8"
"28996",30,"BUENA AVE",41.95862,-87.64761,"crash","096","0.9"
"28997",30,"LE MOYNE ST",41.90832,-87.7138,"crash","011","1.4"
"28998",30,"PULASKI RD",41.81525,-87.72401,"crash","030","1.3"
"28999",30,"DIVISION ST",41.90352,-87.66269,"crash","112","1"
"29000",30,"76TH ST",41.75592,-87.64909,"crash","136","1.7"
"29001",30,"GRAND AVE",41.89105,-87.66962,"crash","076","0.7"
"29002",30,"CENTRAL AVE",41.91285,-87.76578,"crash","043","0.7"
"29003",25,"NORTH AVE",41.91075,-87.6673,"crash","112","0.1"
"29004",35,"NARRAGANSETT AVE",41.96198,-87.78672,"crash","083","1"
"29005",30,"14TH ST",41.86402,-87.62303,"crash","033","1.1"
"29006",30,"VINCENNES AVE",41.74081,-87.63859,"crash","137","1.7"
"29007",30,"FIFTH AVE",41.87103,-87.73206,"crash","160","0.7"
"29008",30,"LAKE ST",41.887,-87.75401,"crash","130","1.9"
"29009",25,"82ND ST",41.74475,-87.66621,"crash","169","0.4"
"29010",30,"ONTARIO ST",41.89335,-87.61587,"crash","126","0.4"
"29011",30,"AUGUSTA BLVD",41.89851,-87.75231,"crash","043","2.4"
"29012",30,"PETERSON AVE",41.9903,-87.70513,"crash","024","0.3"
"29013",15,"CERMAK RD",41.85165,-87.70531,"crash","021","1.2"
"29014",15,"LEAVITT ST",41.93947,-87.68335,"crash","026","0.8"
"29015",30,"LOGAN BLVD",41.92887,-87.7068,"crash","177","2"
"29016",30,"103RD ST",41.70698,-87.64785,"crash","023","2.5"
"29017",30,"103RD ST",41.70698,-87.64776,"crash","023","2.5"
"29018",30,"OGDEN AVE",41.87563,-87.6728,"crash","076","1.1"
"29019",30,"14TH PL",41.86237,-87.65569,"crash","143","1.3"
"29020",30,"CERMAK RD",41.85165,-87.7054,"crash","021","1.2"
"29021",30,"SEELEY AVE",42.01847,-87.68179,"crash","051","2.2"
"29022",30,"LAMON AVE",41.91877,-87.74877,"crash","044","0.5"
"29023",30,"MOZART ST",41.99146,-87.70079,"crash","024","0.8"
"29024",30,"SPRINGFIELD AVE",41.91677,-87.72425,"crash","157","0.4"
"29025",30,"DIVERSEY AVE",41.93221,-87.69768,"crash","028","1.6"
"29026",30,"ARCHER AVE",41.79246,-87.78188,"crash","061","6.3"
"29027",30,"HOMAN AVE",41.87358,-87.71093,"crash","123","0.6"
"29028",30,"LAWNDALE AVE",41.80056,-87.71615,"crash","032","0.7"
"29029",35,"CERMAK RD",41.85151,-87.73456,"crash","160","1.8"
"29030",30,"CENTRAL AVE",41.93684,-87.76658,"crash","042","1.4"
"29031",30,"PETERSON AVE",41.99024,-87.72871,"crash","003","1.6"
"29032",35,"KIMBALL AVE",41.99384,-87.71424,"crash","024","0.7"
"29033",30,"FULLERTON AVE",41.9242,-87.757,"crash","042","0.6"
"29034",30,"CICERO AVE",41.90308,-87.74613,"crash","159","2"
"29035",35,"PETERSON AVE",41.99002,-87.72886,"crash","003","1.6"
"29036",30,"MILWAUKEE AVE",41.9175,-87.68872,"crash","127","1.5"
"29037",30,"KEDZIE AVE",41.81348,-87.70433,"crash","167","2.1"
"29038",30,"14TH ST",41.8623,-87.73292,"crash","160","0.8"
"29039",30,"CALIFORNIA AVE",41.80822,-87.69435,"crash","099","1.2"
"29040",45,"LAKE PARK AVE",41.80953,-87.59245,"crash","013","2"
"29041",35,"CICERO AVE",41.81818,-87.74361,"crash","030","2.7"
"29042",30,"ASHLAND AVE",41.76486,-87.66394,"crash","170","2.4"
"29043",30,"IRVING PARK RD",41.9541,-87.67432,"crash","056","1.4"
"29044",30,"OAKLEY BLVD",41.89765,-87.6843,"crash","129","0.6"
"29045",30,"MADISON ST",41.88066,-87.74073,"crash","107","2.1"
"29046",30,"TORRENCE AVE",41.67368,-87.5594,"crash","120","4.9"
"29047",30,"WESTERN AVE",41.96421,-87.68862,"crash","094","0.1"
"29048",30,"87TH ST",41.73626,-87.64125,"crash","170","2.3"
"29049",25,"AGATITE AVE",41.96146,-87.75303,"crash","147","0.8"
"29050",30,"INDIANA AVE",41.6873,-87.61826,"crash","045","3.1"
"29051",30,"77TH PL",41.75355,-87.62627,"crash","063","0.7"
"29052",30,"MICHIGAN AVE",41.88771,-87.6247,"crash","125","0.5"
"29053",30,"LAMON AVE",41.96084,-87.75013,"crash","147","0.7"
"29054",40,"HALSTED ST",41.68091,-87.64187,"crash","045","2.1"
"29055",30,"MARQUETTE RD",41.77122,-87.7258,"crash","015","1.9"
"29056",30,"22ND PL",41.85109,-87.69559,"crash","021","1"
"29057",0,"LAKE SHORE DR E",41.86067,-87.61759,"crash","033","1.8"
"29058",45,"LAKE SHORE DR E",41.862,-87.61842,"crash","033","1.6"
"29059",30,"KEDVALE AVE",41.91472,-87.73029,"crash","157","0.4"
"29060",40,"LAKE SHORE DR",41.95187,-87.64517,"crash","095","1.5"
"29061",30,"KEDZIE AVE",41.96576,-87.70854,"crash","025","1.1"
"29062",30,"71ST ST",41.76531,-87.64448,"crash","136","1.5"
"29063",30,"CHRISTIANA AVE",41.96901,-87.71231,"crash","025","1.1"
"29064",30,"STATE ST",41.66707,-87.62241,"crash","045","1.3"
"29065",30,"LAWRENCE AVE",41.96879,-87.66759,"crash","097","1.4"
"29066",30,"WASHINGTON BLVD",41.88324,-87.64854,"crash","077","1.7"
"29067",30,"MONROE ST",41.88083,-87.62914,"crash","034","0.7"
"29068",30,"ARCHER AVE",41.82591,-87.68472,"crash","007","0.2"
"29069",30,"BELMONT AVE",41.93807,-87.81515,"crash","174","1.5"
"29070",0,"DIVERSEY AVE",41.9318,-87.71741,"crash","177","0.8"
"29071",30,"WASHINGTON BLVD",41.88302,-87.64853,"crash","077","1.7"
"29072",30,"ROSCOE ST",41.94228,-87.77137,"crash","050","1.4"
"29073",30,"CICERO AVE",41.89864,-87.74574,"crash","107","2"
"29074",35,"WESTERN AVE",41.84482,-87.68559,"crash","110","0.7"
"29075",30,"CAMPBELL AVE",41.91039,-87.68981,"crash","128","0.7"
"29076",10,"WESTERN AVE",41.7039,-87.6814,"crash","165","0.2"
"29077",10,"WESTERN AVE",41.80838,-87.68457,"crash","173","0.6"
"29078",30,"MARQUETTE RD",41.77184,-87.69923,"crash","018","0.5"
"29079",30,"35TH ST",41.83058,-87.66802,"crash","144","0.6"
"29080",30,"CONGRESS PKWY",41.87545,-87.65706,"crash","077","1.1"
"29081",30,"WRIGHTWOOD AVE",41.92866,-87.66875,"crash","091","0.2"
"29082",30,"BELDEN AVE",41.92239,-87.75633,"crash","042","0.7"
"29083",10,"WESTERN AVE",41.94275,-87.68835,"crash","026","0.3"
"29084",30,"WILLOW ST",41.91372,-87.6485,"crash","112","2.1"
"29085",30,"47TH ST",41.80919,-87.63334,"crash","118","2.8"
"29086",30,"JACKSON BLVD",41.87719,-87.70895,"crash","123","0.3"
"29087",30,"KEATING AVE",41.90888,-87.74497,"crash","044","1.7"
"29088",30,"STATE ST",41.77263,-87.62527,"crash","146","1"
"29089",30,"GLADYS AVE",41.87577,-87.76248,"crash","057","0.3"
"29090",30,"CICERO AVE",41.92343,-87.74642,"crash","044","0.1"
"29091",30,"87TH ST",41.73611,-87.63158,"crash","036","1.9"
"29092",40,"LAKE SHORE DR NB",41.98386,-87.65255,"crash","093","1.8"
"29093",30,"LAKE SHORE DR",41.89683,-87.61721,"crash","126","0.6"
"29094",30,"CLYBOURN AVE",41.92426,-87.6683,"crash","092","0.2"
"29095",35,"ASHLAND AVE",41.74441,-87.66314,"crash","169","0.2"
"29096",30,"PULASKI RD",41.70579,-87.72077,"crash","048","1.6"
"29097",10,"63RD ST",41.77858,-87.72043,"crash","061","1.6"
"29098",25,"CENTRAL AVE",41.77619,-87.7618,"crash","061","4.5"
"29099",30,"CANAL ST",41.85084,-87.63863,"crash","117","1.4"
"29100",30,"87TH ST",41.73646,-87.61044,"crash","036","2"
"29101",30,"NORTH AVE",41.91,-87.72594,"crash","161","0.2"
"29102",30,"SHERIDAN RD",42.01285,-87.66362,"crash","093","2.7"
"29103",30,"PULASKI RD",41.95277,-87.72774,"crash","087","1.4"
"29104",30,"RICHMOND ST",41.78625,-87.6974,"crash","164","0.9"
"29105",30,"MICHIGAN AVE",41.89774,-87.62396,"crash","139","0.5"
"29106",30,"43RD ST",41.81524,-87.71148,"crash","032","1.8"
"29107",30,"CLARK ST",41.96811,-87.66749,"crash","097","1.4"
"29108",30,"CLARK ST",41.89363,-87.63132,"crash","131","0.3"
"29109",30,"FOSTER AVE",41.97554,-87.78793,"crash","158","0.8"
"29110",30,"RANDOLPH ST",41.88433,-87.63975,"crash","131","1.7"
"29111",30,"DEVON AVE",41.998,-87.66778,"crash","093","1"
"29112",30,"LINCOLN AVE",41.99488,-87.71492,"crash","024","0.9"
"29113",30,"DAMEN AVE",41.90993,-87.6776,"crash","113","1.1"
"29114",30,"DIVERSEY AVE",41.93081,-87.79281,"crash","106","0.9"
"29115",30,"ARCHER AVE",41.8233,-87.68947,"crash","007","0.5"
"29116",30,"PULASKI RD",41.78953,-87.72321,"crash","061","0.4"
"29117",30,"WESTERN AVE",41.93798,-87.68774,"crash","026","0.8"
"29118",30,"PULASKI RD",41.85029,-87.72458,"crash","160","1.7"
"29119",30,"ARCHER AVE",41.79218,-87.78476,"crash","061","6.6"
"29120",30,"87TH ST",41.73689,-87.57967,"crash","145","0.7"
"29121",30,"SOUTHPORT AVE",41.92599,-87.66321,"crash","091","0.5"
"29122",30,"HURON ST",41.89495,-87.63087,"crash","131","0.2"
"29123",30,"CHICAGO AVE",41.89645,-87.65116,"crash","077","2"
"29124",30,"CENTRAL AVE",41.96783,-87.76762,"crash","103","0.4"
"29125",30,"CALIFORNIA AVE",42.00966,-87.6999,"crash","051","1.5"
"29126",30,"63RD ST",41.77964,-87.66064,"crash","121","1.5"
"29127",30,"FULLERTON AVE",41.92467,-87.7208,"crash","177","0.9"
"29128",25,"ARMITAGE AVE",41.91742,-87.71458,"crash","157","1.4"
"29129",0,"NORTHWEST HWY",41.99231,-87.79919,"crash","158","1.3"
"29130",30,"WESTERN AVE",41.79739,-87.68427,"crash","098","0.4"
"29131",30,"HURON ST",41.89495,-87.63087,"crash","131","0.2"
"29132",30,"LAKE ST",41.88581,-87.64417,"crash","131","2"
"29133",35,"84TH ST",41.7422,-87.60588,"crash","036","2.8"
"29134",30,"HALSTED ST",41.89008,-87.64776,"crash","077","1.9"
"29135",30,"71ST ST",41.76538,-87.64042,"crash","136","1.2"
"29136",30,"BEVERLY AVE",41.71448,-87.66003,"crash","023","2.6"
"29137",30,"CALDWELL AVE",41.99379,-87.75946,"crash","114","1.2"
"29138",30,"WESTERN AVE",41.75916,-87.68325,"crash","067","1"
"29139",30,"BELMONT AVE",41.93769,-87.83505,"crash","175","1"
"29140",25,"FARGO AVE",42.0166,-87.68352,"crash","051","1.9"
"29141",30,"LEAVITT ST",41.71364,-87.67715,"crash","154","0.9"
"29142",10,"ARCHER AVE",41.82581,-87.68534,"crash","007","0.2"
"29143",30,"TAYLOR ST",41.86983,-87.64235,"crash","034","1.6"
"29144",0,"OAKWOOD BLVD",41.8226,-87.60958,"crash","013","2.7"
"29145",30,"KEDZIE AVE",41.94642,-87.70767,"crash","080","1.4"
"29146",15,"CAMPBELL AVE",41.99778,-87.69218,"crash","051","0.3"
"29147",30,"ASHLAND AVE",41.93974,-87.66852,"crash","172","0.1"
"29148",30,"KEDZIE AVE",41.9757,-87.70853,"crash","025","0.4"
"29149",30,"73RD ST",41.76234,-87.60543,"crash","148","2.1"
"29150",30,"ASHLAND AVE",41.93732,-87.66843,"crash","171","0.1"
"29151",30,"PRATT BLVD",42.00555,-87.66677,"crash","093","1.8"
"29152",30,"WENTWORTH AVE",41.76534,-87.62991,"crash","063","0.8"
"29153",15,"LAKE SHORE DR SB",41.81307,-87.59153,"crash","013","2.3"
"29154",30,"WACKER DR",41.88704,-87.63404,"crash","131","1.1"
"29155",20,"CLEVELAND AVE",41.9202,-87.64145,"crash","139","2.9"
"29156",30,"DR MARTIN LUTHER KING JR DR",41.77833,-87.61543,"crash","148","0.1"
"29157",30,"FULLERTON AVE",41.92515,-87.67684,"crash","090","0.6"
"29158",40,"LAKE SHORE DR SB",41.79996,-87.58163,"crash","013","2.7"
"29159",30,"CICERO AVE",41.91332,-87.74612,"crash","044","1.2"
"29160",30,"CHICAGO AVE",41.89533,-87.71805,"crash","109","0.9"
"29161",30,"DIVERSEY AVE",41.93167,-87.74421,"crash","086","0.8"
"29162",30,"GREEN ST",41.78844,-87.64607,"crash","118","1.2"
"29163",30,"HALSTED ST",41.86353,-87.64666,"crash","143","2.1"
"29164",30,"FULLERTON AVE",41.92376,-87.78875,"crash","040","0.6"
"29165",30,"COTTAGE GROVE AVE",41.79123,-87.6063,"crash","029","0.6"
"29166",30,"HALSTED ST",41.69204,-87.64222,"crash","022","2.4"
"29167",25,"MASON AVE",41.90731,-87.77447,"crash","043","1.8"
"29168",30,"63RD ST",41.7795,-87.65444,"crash","121","1.6"
"29169",20,"63RD ST",41.77968,-87.6571,"crash","121","1.5"
"29170",30,"PETERSON AVE",41.99015,-87.71892,"crash","024","1.1"
"29171",30,"OAK PARK AVE",41.91816,-87.79522,"crash","040","1.5"
"29172",30,"LINCOLN AVE",41.99402,-87.71305,"crash","024","0.6"
"29173",25,"MONROE ST",41.87987,-87.72576,"crash","009","0.8"
"29174",30,"WABASH AVE",41.86672,-87.62596,"crash","033","0.8"
"29175",30,"PULASKI RD",41.80411,-87.72362,"crash","030","0.1"
"29176",30,"OGDEN AVE",41.85,-87.72817,"crash","160","1.8"
"29177",20,"SANGAMON ST",41.78324,-87.64867,"crash","118","1.5"
"29178",30,"FULLERTON AVE",41.92413,-87.7465,"crash","044","0.1"
"29179",30,"STATE ST",41.89403,-87.62828,"crash","131","0.2"
"29180",30,"TAYLOR ST",41.86964,-87.64026,"crash","034","1.4"
"29181",20,"TAYLOR ST",41.86931,-87.6706,"crash","077","1.6"
"29182",30,"63RD ST",41.77937,-87.66388,"crash","121","1.7"
"29183",30,"FULTON ST",41.88674,-87.67178,"crash","076","0.5"
"29184",30,"95TH ST",41.72088,-87.67864,"crash","154","1.6"
"29185",30,"OAK PARK AVE",41.95486,-87.79685,"crash","083","1.5"
"29186",30,"MONTROSE AVE",41.96074,-87.73695,"crash","147","1.5"
"29187",30,"DEARBORN ST",41.90494,-87.63016,"crash","139","0.9"
"29188",35,"LAKE SHORE DR E",41.86745,-87.6189,"crash","033","1.1"
"29189",30,"CICERO AVE",41.89691,-87.746,"crash","107","2"
"29190",30,"71ST ST",41.76481,-87.68331,"crash","067","1.6"
"29191",30,"LAFAYETTE AVE",41.74719,-87.62586,"crash","137","1.3"
"29192",30,"MILWAUKEE AVE",41.97543,-87.76735,"crash","102","0.7"
"29193",30,"FOSTER AVE",41.97555,-87.783,"crash","158","1.1"
"29194",30,"FRANKLIN ST",41.88993,-87.63539,"crash","131","0.9"
"29195",30,"LAFAYETTE AVE",41.7235,-87.62522,"crash","035","0.4"
"29196",30,"PULASKI RD",41.81402,-87.72396,"crash","030","1.1"
"29197",30,"BELMONT AVE",41.93946,-87.70456,"crash","028","1.5"
"29198",30,"CERMAK RD",41.85164,-87.70641,"crash","021","1.2"
"29199",30,"59TH ST",41.7874,-87.61665,"crash","029","0.8"
"29200",0,"43RD ST",41.81638,-87.62632,"crash","029","2.9"
"29201",10,"DEVON AVE",41.99782,-87.69125,"crash","051","0.3"
"29202",30,"JACKSON BLVD",41.87648,-87.75993,"crash","057","0.6"
"29203",30,"MERRIMAC AVE",41.79233,-87.7783,"crash","061","5.9"
"29204",30,"KEDZIE AVE",41.79286,-87.70339,"crash","164","0"
"29205",30,"79TH ST",41.75007,-87.69391,"crash","066","0.6"
"29206",30,"HALSTED ST",41.66318,-87.64157,"crash","045","0.8"
"29207",0,"STATE ST",41.83608,-87.62688,"crash","117","2.2"
"29208",20,"KARLOV AVE",41.88278,-87.72803,"crash","009","1.1"
"29209",30,"LOGAN BLVD",41.92988,-87.68633,"crash","026","1.7"
"29210",30,"HURON ST",41.89506,-87.62351,"crash","131","0.6"
"29211",30,"RACINE AVE",41.93624,-87.65899,"crash","171","1"
"29212",30,"31ST ST",41.83724,-87.73415,"crash","160","3.3"
"29213",30,"HURON ST",41.89475,-87.62964,"crash","131","0.1"
"29214",30,"53RD ST",41.79937,-87.59412,"crash","013","1.3"
"29215",20,"BRYN MAWR AVE",41.98299,-87.79118,"crash","158","0"
"29216",25,"ASHLAND AVE",41.81397,-87.66525,"crash","005","1.6"
"29217",30,"KEDZIE AVE",41.78616,-87.70349,"crash","164","0.7"
"29218",25,"CHICAGO AVE",41.89598,-87.67963,"crash","129","1"
"29219",30,"CLARK ST",41.90399,-87.63159,"crash","139","0.8"
"29220",20,"18TH PL",41.85694,-87.67005,"crash","143","0.9"
"29221",35,"LAKE ST",41.88628,-87.73821,"crash","107","1.5"
"29222",30,"FULLERTON AVE",41.924,-87.7562,"crash","042","0.7"
"29223",10,"CERMAK RD",41.85187,-87.69008,"crash","135","0.5"
"29224",30,"MILWAUKEE AVE",41.97476,-87.76675,"crash","102","0.6"
"29225",30,"AUGUSTA BLVD",41.89879,-87.74602,"crash","107","2"
"29226",30,"MILWAUKEE AVE",41.96847,-87.76108,"crash","103","0.3"
"29227",30,"PULASKI RD",41.93736,-87.72728,"crash","087","0.3"
"29228",30,"FOSTER AVE",41.97576,-87.71729,"crash","004","1.2"
"29229",30,"SOUTHPORT AVE",41.95106,-87.66398,"crash","095","0.7"
"29230",40,"LAKE SHORE DR NB",41.95434,-87.6444,"crash","096","1.5"
"29231",0,"MARYLAND AVE",41.78961,-87.60508,"crash","029","0.8"
"29232",30,"ROOSEVELT RD",41.86757,-87.62409,"crash","033","0.7"
"29233",0,"WENTWORTH AVE",41.7932,-87.63032,"crash","146","1.8"
"29234",30,"35TH ST",41.83132,-87.62631,"crash","117","2.4"
"29235",30,"BRYN MAWR AVE",41.98315,-87.71136,"crash","024","0.8"
"29236",25,"CENTRAL AVE",41.79264,-87.76245,"crash","061","4.1"
"29237",20,"MAYPOLE AVE",41.88405,-87.67973,"crash","076","1.4"
"29238",15,"TOUHY AVE",42.01207,-87.69481,"crash","051","1.4"
"29239",30,"LAFLIN ST",41.88107,-87.66456,"crash","077","0.2"
"29240",30,"HURON ST",41.89505,-87.62399,"crash","131","0.5"
"29241",30,"FOREST PRESERVE AVE",41.95941,-87.7954,"crash","083","1.5"
"29242",30,"GRAND AVE",41.92368,-87.79885,"crash","040","1.8"
"29243",30,"MICHIGAN AVE",41.85277,-87.62395,"crash","033","2.3"
"29244",20,"63RD ST",41.77777,-87.78234,"crash","061","6.6"
"29245",30,"LINCOLN AVE",41.94044,-87.66936,"crash","172","0.1"
"29246",30,"87TH ST",41.73557,-87.6714,"crash","168","1.1"
"29247",30,"WESTERN AVE",41.78983,-87.68407,"crash","070","0.5"
"29248",30,"HOWARD ST",42.01928,-87.67387,"crash","051","2.7"
"29249",25,"GRACE ST",41.95014,-87.72774,"crash","087","1.1"
"29250",0,"WELLS ST",41.87733,-87.63356,"crash","034","0.7"
"29251",30,"51ST ST",41.80095,-87.70261,"crash","167","0.8"
"29252",30,"HOMAN AVE",41.86994,-87.7108,"crash","123","0.9"
"29253",30,"FULLERTON AVE",41.9244,-87.74232,"crash","044","0.6"
"29254",30,"HALSTED ST",41.78453,-87.64505,"crash","118","1.6"
"29255",30,"MICHIGAN AVE",41.69044,-87.62117,"crash","045","3.3"
"29256",30,"WENTWORTH AVE",41.83831,-87.63183,"crash","117","1.6"
"29257",30,"FAIRFIELD AVE",41.81413,-87.69301,"crash","007","1.3"
"29258",30,"ONTARIO ST",41.89349,-87.62141,"crash","126","0.3"
"29259",30,"CAMPBELL AVE",41.77977,-87.68625,"crash","070","1.5"
"29260",30,"AGATITE AVE",41.96263,-87.65043,"crash","096","0.5"
"29261",30,"FOSTER AVE",41.97647,-87.65728,"crash","097","1.5"
"29262",30,"WENTWORTH AVE",41.83468,-87.63175,"crash","117","1.7"
"29263",30,"CLYBOURN AVE",41.92787,-87.67326,"crash","090","0.3"
"29264",20,"MEADE AVE",41.91028,-87.77783,"crash","039","1.5"
"29265",30,"RIDGE AVE",41.98547,-87.66332,"crash","093","0.6"
"29266",10,"FULLERTON AVE",41.92449,-87.71729,"crash","177","1.1"
"29267",30,"MAPLEWOOD AVE",41.98871,-87.69311,"crash","051","1.3"
"29268",5,"STATE ST",41.77758,-87.62543,"crash","146","0.6"
"29269",30,"95TH ST",41.722,-87.61409,"crash","036","0.8"
"29270",10,"WILSON AVE",41.96554,-87.65503,"crash","097","0.3"
"29271",30,"NORTH AVE",41.91081,-87.6631,"crash","112","0.5"
"29272",30,"ASHLAND AVE",41.81057,-87.66517,"crash","119","1.9"
"29273",30,"PETERSON AVE",41.99057,-87.69703,"crash","024","1.2"
"29274",30,"47TH ST",41.8097,-87.60129,"crash","013","1.4"
"29275",30,"WESTERN AVE",41.85554,-87.68559,"crash","135","0.2"
"29276",30,"RIDGE AVE",41.99052,-87.67191,"crash","093","0.4"
"29277",30,"WASHINGTON BLVD",41.88305,-87.64506,"crash","077","2.1"
"29278",30,"WALLACE ST",41.73953,-87.639,"crash","137","1.9"
"29279",0,"HOYNE AVE",41.91375,-87.68014,"crash","127","1.3"
"29280",35,"ASHLAND AVE",41.88451,-87.66704,"crash","076","0"
"29281",25,"CAMPBELL AVE",41.81738,-87.68731,"crash","007","0.7"
"29282",35,"COTTAGE GROVE AVE",41.8174,-87.60687,"crash","013","2.1"
"29283",15,"ARMITAGE AVE",41.91745,-87.71174,"crash","157","1.7"
"29284",35,"60TH ST",41.78603,-87.5867,"crash","013","2.5"
"29285",30,"76TH ST",41.75618,-87.64667,"crash","136","1.4"
"29286",30,"82ND ST",41.7447,-87.6701,"crash","169","0.7"
"29287",30,"WALTON ST",41.89816,-87.69893,"crash","011","0.6"
"29288",30,"EXCHANGE AVE",41.71692,-87.55253,"crash","140","1.7"
"29289",30,"BELMONT AVE",41.93843,-87.78609,"crash","132","0.1"
"29290",40,"LAKE SHORE DR NB",41.96206,-87.64639,"crash","096","1"
"29291",0,"WOOD ST",41.85585,-87.67119,"crash","143","1"
"29292",30,"DESPLAINES ST",41.88059,-87.64423,"crash","034","1.9"
"29293",30,"WASHINGTON ST",41.8831,-87.6346,"crash","034","1.2"
"29294",30,"WACKER DR",41.88583,-87.63709,"crash","131","1.4"
"29295",30,"NORTH AVE",41.91029,-87.68215,"crash","127","0.8"
"29296",5,"FOSTER AVE",41.97602,-87.68766,"crash","094","1.5"
"29297",30,"FULLERTON AVE",41.92506,-87.68427,"crash","090","1.4"
"29298",25,"RAVENSWOOD AVE",41.99436,-87.67554,"crash","093","0.9"
"29299",0,"WALNUT ST",41.88578,-87.67497,"crash","076","0.8"
"29300",30,"ELSTON AVE",41.93183,-87.68709,"crash","026","1.5"
"29301",30,"GRAND AVE",41.89184,-87.62425,"crash","125","0.4"
"29302",15,"ASHLAND AVE",41.72238,-87.66285,"crash","168","2.1"
"29303",25,"MENARD AVE",41.94634,-87.7718,"crash","050","1.1"
"29304",30,"WASHINGTON ST",41.88311,-87.62511,"crash","125","0.9"
"29305",30,"CHICAGO AVE",41.89673,-87.63198,"crash","133","0.3"
"29306",30,"WESTERN AVE",41.76193,-87.68331,"crash","067","1.3"
"29307",20,"THORNDALE AVE",41.98851,-87.69143,"crash","051","1.3"
"29308",30,"19TH ST",41.85652,-87.63209,"crash","034","1.9"
"29309",20,"LONGWOOD DR",41.71407,-87.66879,"crash","154","1.7"
"29310",30,"FILLMORE ST",41.86732,-87.7656,"crash","057","0.6"
"29311",25,"63RD ST",41.7786,-87.73736,"crash","061","2.1"
"29312",30,"PULASKI RD",41.77041,-87.7227,"crash","015","1.5"
"29313",20,"DAKIN ST",41.95233,-87.74963,"crash","050","1.6"
"29314",30,"ASHLAND AVE",41.74606,-87.66348,"crash","169","0.3"
"29315",30,"WHIPPLE ST",41.9534,-87.70448,"crash","080","0.8"
"29316",15,"LONG AVE",41.92004,-87.76108,"crash","043","0.2"
"29317",30,"CERMAK RD",41.85272,-87.63356,"crash","117","1.9"
"29318",30,"HUMBOLDT DR",41.90662,-87.7015,"crash","011","0.8"
"29319",10,"ASHLAND AVE",41.84652,-87.66606,"crash","143","0.7"
"29320",30,"FOSTER AVE",41.97512,-87.75681,"crash","102","1"
"29321",30,"69TH ST",41.76873,-87.65913,"crash","121","2.7"
"29322",5,"PRYOR AVE",41.69206,-87.66564,"crash","023","0.1"
"29323",30,"WELLS ST",41.88507,-87.63376,"crash","131","1.3"
"29324",25,"PRATT BLVD",42.00522,-87.67333,"crash","093","1.8"
"29325",30,"CLINTON ST",41.87766,-87.6412,"crash","034","1.5"
"29326",30,"HOMAN AVE",41.77536,-87.70776,"crash","018","0.8"
"29327",30,"CONGRESS PKWY",41.87503,-87.69256,"crash","020","1.1"
"29328",30,"SHERIDAN RD",41.99832,-87.65845,"crash","093","1.5"
"29329",30,"OGDEN AVE",41.87578,-87.67301,"crash","076","1.1"
"29330",30,"WASHTENAW AVE",42.00874,-87.69722,"crash","051","1.2"
"29331",30,"CLARK ST",41.92954,-87.64298,"crash","091","2.8"
"29332",30,"LAKE ST",41.88405,-87.69876,"crash","122","0.8"
"29333",30,"PETERSON AVE",41.99043,-87.68726,"crash","051","1.1"
"29334",30,"COLUMBUS DR",41.88992,-87.6202,"crash","124","0"
"29335",30,"UNION AVE",41.7214,-87.64093,"crash","035","2.1"
"29336",30,"STONY ISLAND AVE",41.77364,-87.58645,"crash","138","1.8"
"29337",10,"FULLERTON AVE",41.92533,-87.66312,"crash","091","0.5"
"29338",10,"WOOD ST",41.87318,-87.67139,"crash","076","1.3"
"29339",30,"LAWRENCE AVE",41.96855,-87.70984,"crash","025","0.9"
"29340",30,"KIMBALL AVE",41.92933,-87.71237,"crash","177","1.4"
"29341",30,"MICHIGAN AVE",41.87566,-87.6244,"crash","033","0.3"
"29342",30,"BLUE ISLAND AVE",41.85216,-87.66602,"crash","143","0.3"
"29343",30,"DIVERSEY AVE",41.93207,-87.68663,"crash","026","1.5"
"29344",35,"111TH ST",41.69223,-87.66157,"crash","023","0.3"
"29345",25,"WASHINGTON BLVD",41.88305,-87.64506,"crash","077","2.1"
"29346",30,"24TH ST",41.84802,-87.7246,"crash","160","2"
"29347",20,"GRANVILLE AVE",41.99457,-87.66852,"crash","093","0.6"
"29348",30,"63RD ST",41.78029,-87.61882,"crash","146","0.1"
"29349",30,"GRAND AVE",41.91037,-87.73736,"crash","159","0.9"
"29350",30,"CORCORAN PL",41.88705,-87.76992,"crash","058","1"
"29351",30,"CICERO AVE",41.76185,-87.74167,"crash","072","2.5"
"29352",30,"KEDZIE AVE",41.80096,-87.70362,"crash","167","0.8"
"29353",0,"79TH ST",41.75093,-87.61943,"crash","063","1.5"
"29354",30,"CHESTNUT ST",41.89853,-87.62178,"crash","139","0.8"
"29355",30,"WESTERN AVE",41.9657,-87.68867,"crash","094","0.3"
"29356",30,"FULLERTON AVE",41.92504,-87.68531,"crash","090","1.6"
"29357",30,"29TH ST",41.84173,-87.64778,"crash","117","0.1"
"29358",35,"ADDISON ST",41.94635,-87.72132,"crash","089","0.8"
"29359",30,"CICERO AVE",41.82194,-87.74368,"crash","030","3"
"29360",30,"DRAKE AVE",41.84065,-87.71332,"crash","021","2.7"
"29361",30,"WESTERN AVE",41.80563,-87.6845,"crash","173","0.3"
